backend,seed,inter_node_distance_km,database_size_log,num_nodes,query_id,src,dst,hop_distance,success,failure_reason,tts_ms,fidelity,pair_arrival_ms
acp_m6,42,10.0,10,25,19,router_16,router_12,3,True,,930.46887501,0.9095434573543668,13.860;48.051;60.491;82.681;89.871;95.262;105.902;139.872;159.812;168.282;183.133;187.033;205.933;216.873;225.563;232.453;249.493;259.683;279.704;281.804;292.154;605.264;618.164;636.315;649.965;660.155;692.415;706.066;712.966;724.366;766.517;770.417;785.857;810.297;833.238;841.708;850.318;890.969;897.119;900.559;920.499;930.469
acp_m6,42,10.0,10,25,20,router_16,router_12,3,True,,716.44583751,0.9101766739512009,11.610;18.210;20.900;40.841;50.310;55.711;65.311;75.961;84.651;103.841;118.232;140.122;148.062;152.252;163.572;176.922;193.863;211.333;225.043;234.933;238.073;539.633;548.323;552.213;562.133;566.774;600.664;602.604;632.825;639.335;655.975;660.165;666.075;667.785;670.475;678.115;686.725;695.126;700.436;703.346;709.556;716.446
acp_m6,42,10.0,10,25,27,router_18,router_12,5,True,,934.98875001,0.8337848933298648,26.191;36.081;46.701;59.021;69.511;76.211;86.101;103.652;121.952;134.842;142.332;150.582;159.273;168.273;176.073;196.163;209.653;217.744;224.044;227.344;236.034;662.974;678.265;697.315;709.615;718.305;731.355;744.846;764.646;789.536;794.627;802.517;818.477;821.777;837.067;849.367;864.058;874.948;890.158;910.248;920.298;934.989
acp_m6,42,10.0,10,25,28,router_18,router_12,5,True,,1050.15138751,0.8306359292843857,19.890;44.781;58.701;90.962;113.762;132.652;141.943;156.033;160.083;166.383;179.433;190.523;198.014;239.704;252.595;257.095;271.345;288.595;313.486;322.906;332.986;750.176;771.476;785.567;809.257;815.547;832.638;850.938;861.738;880.028;888.719;914.809;930.859;946.160;950.960;975.250;994.300;1015.291;1024.411;1041.371;1044.061;1050.151
acp_m6,42,10.0,10,25,29,router_18,router_12,5,True,,938.31723751,0.8366176519282196,16.680;39.001;54.391;72.811;82.291;84.841;104.631;120.521;126.821;138.012;159.972;173.772;180.792;192.072;208.263;220.083;227.303;242.603;245.153;253.193;269.153;692.044;707.334;715.534;735.984;747.075;755.625;761.175;773.475;776.025;780.075;791.295;845.776;854.326;862.126;864.676;877.726;881.776;888.826;894.376;925.267;938.317
acp_m6,42,10.0,10,25,0,router_21,router_12,4,True,,823.38627501,0.8752907402773438,9.360;25.860;36.961;46.861;72.811;80.011;94.711;102.271;108.571;116.961;125.072;131.512;138.872;142.312;170.132;202.612;227.063;232.763;239.963;249.863;277.834;631.344;639.734;657.504;663.204;671.595;687.505;695.435;701.135;706.105;713.605;719.905;724.405;742.706;758.006;765.195;770.146;776.966;789.786;800.736;808.686;823.386
acp_m6,42,10.0,10,25,1,router_21,router_12,4,True,,1092.74017501,0.8723615678283884,15.360;24.510;35.461;46.321;57.931;77.571;96.461;141.822;158.682;167.862;197.472;208.333;229.713;238.853;250.463;268.073;299.934;319.854;333.714;358.074;378.685;735.795;745.685;758.805;778.665;812.776;830.916;891.057;904.917;951.558;983.199;996.399;1002.539;1017.599;1028.239;1029.889;1035.949;1039.789;1070.990;1078.940;1091.090;1092.740
acp_m6,42,10.0,10,25,2,router_21,router_12,4,True,,834.83658751,0.8753466848896665,20.610;35.311;55.261;63.651;73.551;81.951;94.541;105.492;119.582;127.222;133.292;139.662;143.552;154.112;172.053;199.643;205.793;215.993;222.883;242.834;252.424;628.734;632.324;647.774;662.475;668.175;678.515;688.035;691.635;701.835;722.445;731.146;753.876;758.736;771.876;779.966;794.436;804.256;807.406;821.046;826.436;834.837
odo,43,10.0,10,25,6,router_0,router_12,2,True,,938.21201251,0.9489855862950314,5.700;13.950;35.251;44.101;51.901;56.551;76.351;81.601;104.252;109.502;112.802;125.852;147.903;159.153;178.203;183.003;236.254;242.554;253.355;269.405;297.455;607.906;616.457;630.107;633.407;640.457;644.507;668.057;714.858;721.308;745.609;755.059;762.109;766.909;812.960;819.410;827.060;871.611;876.411;882.861;916.912;938.212
odo,43,10.0,10,25,7,router_0,router_12,2,True,,869.36118751,0.9496910885416862,15.450;22.500;24.750;40.801;54.601;60.151;78.001;92.552;113.102;123.152;133.952;139.802;142.652;154.503;167.553;191.103;192.753;211.054;215.104;240.154;256.804;511.004;538.305;561.105;589.156;598.606;603.856;607.306;616.756;643.307;656.357;673.607;678.258;697.308;709.608;748.459;779.509;788.960;837.411;851.061;864.111;869.361
odo,43,10.0,10,25,8,router_0,router_12,2,True,,1057.16477501,0.948352514693307,10.050;44.101;60.751;90.302;110.102;117.152;137.402;163.203;196.054;225.304;237.154;274.955;303.606;308.256;332.106;340.656;342.456;375.757;393.007;404.557;417.608;679.308;694.608;702.258;707.058;716.508;724.759;736.009;757.309;765.859;793.160;798.410;878.062;896.512;899.062;908.362;930.413;964.463;993.264;1006.314;1032.114;1057.165
odo,43,10.0,10,25,21,router_5,router_12,3,True,,1109.43277501,0.9107489026894573,24.660;32.760;39.870;55.771;76.381;91.821;105.011;134.042;146.402;174.592;198.203;207.563;235.673;257.114;264.474;276.834;313.135;346.575;358.935;364.545;393.406;706.066;723.016;749.117;759.227;774.667;818.238;825.428;835.848;842.748;865.249;900.939;917.800;936.160;968.100;974.461;1016.901;1047.062;1064.002;1073.972;1088.072;1109.433
odo,43,10.0,10,25,22,router_5,router_12,3,True,,1176.19448751,0.9092837230963622,31.861;53.301;69.411;81.101;132.462;142.962;168.903;183.463;187.573;195.673;227.774;238.634;276.135;296.835;325.696;335.056;370.756;377.057;394.747;406.437;429.377;759.888;815.829;831.798;849.409;870.109;885.549;888.909;904.270;934.570;943.260;951.201;998.821;1039.682;1086.783;1109.643;1119.004;1122.304;1132.204;1143.144;1148.084;1176.194
odo,43,10.0,10,25,23,router_5,router_12,3,True,,1066.22162501,0.9113401135978627,11.610;31.711;59.821;78.181;94.372;113.562;129.672;133.112;165.803;179.773;213.213;219.653;238.764;275.064;288.255;293.275;322.215;333.235;360.675;371.635;376.135;695.246;705.356;716.296;728.666;741.567;751.007;805.368;836.868;874.809;899.249;907.269;920.379;933.489;960.850;966.540;972.900;1000.261;1015.701;1040.061;1047.921;1066.222
odo,43,10.0,10,25,24,router_6,router_12,2,True,,881.96113751,0.9499113072507066,7.200;64.501;66.751;81.301;101.102;113.402;127.952;141.752;177.303;193.353;210.154;218.704;223.354;237.604;244.654;283.955;302.255;322.805;326.856;345.906;351.756;614.806;627.856;649.907;662.207;670.757;680.207;700.758;710.208;724.758;735.408;758.059;763.609;785.659;789.709;806.360;816.410;830.060;852.111;863.361;869.661;881.961
odo,43,10.0,10,25,25,router_6,router_12,2,True,,952.31245001,0.9492335182230687,44.701;56.551;70.351;76.801;105.452;126.752;147.303;156.753;176.553;180.603;190.053;198.604;215.254;222.304;234.754;244.804;281.855;306.906;331.206;337.656;347.706;613.156;633.707;645.557;651.857;666.707;688.158;781.459;796.760;813.410;821.660;824.510;844.161;851.961;869.211;886.011;893.812;904.612;927.412;940.462;943.762;952.312
odo,43,10.0,10,25,26,router_6,router_12,2,True,,1029.71425001,0.948912677434278,4.650;21.300;60.751;64.801;83.102;104.402;125.852;133.653;151.503;158.553;168.603;186.153;231.004;257.555;293.855;324.156;349.806;353.857;363.907;372.757;382.807;657.858;662.658;663.708;674.958;679.608;696.258;708.558;740.809;762.860;787.310;799.610;805.910;845.211;868.462;877.012;900.562;911.362;930.413;948.863;1014.414;1029.714
odo,43,10.0,10,25,0,router_7,router_12,3,True,,1142.98266251,0.9107968530148315,11.160;25.770;37.461;51.481;59.581;91.441;103.142;110.252;118.352;129.292;135.652;157.843;167.953;252.394;282.085;299.775;313.355;316.795;337.405;370.015;384.706;696.316;741.677;762.367;794.227;815.528;831.718;854.659;885.849;917.040;933.150;945.510;959.370;965.810;986.431;1016.871;1041.312;1059.532;1065.972;1104.662;1113.292;1142.983
odo,43,10.0,10,25,1,router_7,router_12,3,True,,1268.68593751,0.9086599662171205,29.910;47.011;55.621;64.981;96.091;101.791;135.152;161.762;171.122;185.823;212.513;220.623;225.563;247.673;283.374;299.484;354.386;387.826;404.766;455.997;487.188;818.298;837.408;873.019;882.379;906.680;931.870;953.230;1021.091;1041.702;1066.002;1079.862;1092.223;1104.663;1142.684;1156.784;1169.974;1178.084;1200.585;1238.085;1247.986;1268.686
odo,43,10.0,10,25,2,router_7,router_12,3,True,,1210.06578751,0.9098836964616921,17.160;46.111;67.471;104.372;117.482;141.173;178.283;196.584;218.024;260.395;269.095;273.285;313.476;331.836;342.336;378.037;396.337;420.638;438.338;448.448;464.348;787.209;808.509;830.700;858.890;878.080;898.771;908.881;956.582;964.442;979.132;991.572;1034.763;1066.624;1074.564;1097.504;1116.694;1135.524;1155.625;1177.815;1199.126;1210.066
odo,43,10.0,10,25,12,router_10,router_12,4,True,,1178.51277501,0.8761534882363695,25.711;49.111;59.761;75.661;89.972;102.482;132.772;151.283;184.433;199.344;224.244;244.184;258.884;278.544;290.455;313.855;354.946;365.455;393.647;413.137;431.047;809.158;820.558;840.208;854.608;872.158;922.249;953.819;976.910;1000.610;1013.720;1056.711;1071.401;1078.511;1102.662;1111.952;1130.402;1144.352;1156.802;1163.913;1173.423;1178.513
odo,43,10.0,10,25,13,router_10,router_12,4,True,,1345.10527501,0.8734237489545054,39.361;75.271;83.362;98.062;113.882;135.172;144.623;187.733;229.044;264.524;281.835;293.475;325.845;339.815;376.106;414.797;442.907;458.297;482.808;504.918;528.009;892.319;910.829;927.539;968.190;980.700;995.270;1014.961;1025.710;1055.401;1067.091;1084.791;1099.102;1136.002;1175.893;1192.093;1219.153;1245.244;1282.154;1302.084;1329.595;1345.105
odo,43,10.0,10,25,14,router_10,router_12,4,True,,1254.05420001,0.8747411517080599,11.610;28.921;41.211;73.911;80.721;98.212;136.912;143.722;177.863;204.173;242.574;265.064;286.135;302.255;315.365;332.845;347.166;388.636;407.466;420.356;437.067;801.977;824.688;847.998;886.089;899.289;933.400;949.390;968.410;989.730;1008.931;1029.621;1048.571;1064.721;1083.232;1114.972;1127.782;1165.433;1178.473;1196.633;1210.943;1254.054
odo,43,10.0,10,25,27,router_15,router_12,2,True,,848.81026251,0.9501242355453507,4.050;15.900;23.700;33.751;76.051;107.852;110.402;121.052;123.902;159.453;171.003;178.053;192.903;199.953;210.754;227.554;251.104;259.654;261.454;274.505;279.305;555.255;566.805;575.055;582.856;601.906;606.706;613.156;659.207;671.507;699.558;707.208;730.758;735.408;757.459;770.509;790.309;805.609;814.160;819.710;835.760;848.810
odo,43,10.0,10,25,28,router_15,router_12,2,True,,1011.26360001,0.9490255706187989,52.951;75.001;82.051;83.851;88.501;104.552;136.352;142.652;158.703;191.253;195.303;206.853;223.654;230.704;271.505;310.955;326.256;331.806;356.256;362.106;372.156;640.607;673.907;693.708;713.958;734.508;770.359;786.409;791.060;807.710;814.760;829.610;841.461;858.111;877.161;884.211;893.512;902.062;933.112;988.163;998.813;1011.264
odo,43,10.0,10,25,29,router_15,router_12,2,True,,856.01107501,0.9496548443985082,2.700;19.500;27.150;34.201;45.751;69.601;77.251;88.052;103.352;110.402;145.203;151.503;162.303;184.353;204.604;237.454;254.705;273.755;288.005;289.055;292.505;570.706;580.006;608.806;630.257;635.057;648.107;652.757;669.558;686.208;714.258;724.309;736.759;749.209;763.459;771.109;772.909;785.960;814.610;826.910;835.761;856.011
odo,43,10.0,10,25,9,router_19,router_12,4,True,,1318.88520001,0.8738889664503882,20.310;37.171;62.301;79.391;108.412;114.632;172.083;201.783;213.393;242.874;258.324;282.684;313.575;334.935;351.066;372.426;379.416;406.627;432.517;464.137;495.217;855.327;892.228;911.338;937.228;952.049;962.128;985.260;1003.550;1015.840;1053.411;1086.021;1119.382;1136.992;1155.282;1198.173;1210.464;1242.414;1252.524;1267.164;1287.775;1318.885
odo,43,10.0,10,25,10,router_19,router_12,4,True,,1269.01476251,0.8745491057061416,14.610;25.410;59.611;68.901;80.591;110.292;119.652;155.943;185.713;204.013;221.483;240.684;248.634;266.324;286.934;296.835;318.125;340.985;393.846;412.206;440.337;805.697;820.388;835.698;844.308;865.668;875.738;888.938;911.138;922.229;974.340;992.030;1024.730;1043.181;1101.672;1117.562;1141.923;1166.813;1205.424;1223.114;1240.064;1269.015
odo,43,10.0,10,25,11,router_19,router_12,4,True,,1408.42663751,0.8735720866708754,14.610;27.810;77.821;94.682;132.772;150.383;179.483;187.583;196.213;205.503;235.114;273.205;317.296;332.656;340.516;363.336;377.426;403.287;419.177;445.198;468.678;843.038;857.729;877.819;908.710;920.320;957.430;985.541;1000.841;1038.702;1087.813;1128.782;1156.233;1182.933;1236.634;1252.084;1272.694;1291.055;1316.935;1345.886;1368.976;1408.427
odo,43,10.0,10,25,18,router_20,router_12,3,True,,1171.60428751,0.9106380030052634,32.161;51.271;86.211;92.652;123.022;164.713;186.903;197.843;213.204;264.644;274.005;297.615;315.315;329.926;337.116;393.227;406.417;427.857;435.797;462.488;480.848;809.559;818.999;834.969;851.829;861.270;901.380;917.570;923.340;937.201;949.641;962.081;983.521;1016.882;1051.742;1099.433;1116.293;1123.484;1145.454;1150.554;1166.664;1171.604
odo,43,10.0,10,25,19,router_20,router_12,3,True,,1275.98566251,0.909095050009636,9.660;29.600;70.461;113.572;129.472;163.373;214.734;255.594;278.535;292.475;314.665;321.775;342.466;363.076;365.766;379.626;397.927;424.537;443.727;469.838;480.028;789.388;823.579;844.289;871.649;876.149;933.510;975.121;997.311;1026.922;1046.782;1067.472;1122.443;1134.134;1149.574;1160.544;1190.154;1203.054;1216.995;1236.185;1248.545;1275.986
odo,43,10.0,10,25,20,router_20,router_12,3,True,,1189.44478751,0.9098605589671647,7.860;47.161;87.662;110.522;131.223;144.413;159.723;163.913;208.524;223.964;227.324;249.514;263.534;275.895;280.755;301.365;313.065;331.966;344.406;366.826;401.687;760.848;809.958;825.259;847.759;867.700;874.890;896.250;917.690;923.300;937.991;960.931;986.121;998.482;1007.922;1027.282;1041.142;1082.753;1122.864;1128.564;1168.754;1189.445
odo,43,10.0,10,25,3,router_22,router_12,4,True,,1360.92538751,0.8742690000540261,34.711;68.601;75.051;89.662;121.402;148.103;171.803;193.913;209.153;229.104;266.964;298.615;313.905;332.795;357.015;372.906;389.016;444.127;481.017;509.968;542.668;925.279;971.480;1020.591;1029.070;1039.270;1061.381;1082.671;1099.621;1141.312;1159.673;1176.563;1192.673;1232.784;1237.434;1257.974;1280.084;1302.065;1312.265;1331.465;1341.955;1360.925
odo,43,10.0,10,25,4,router_22,router_12,4,True,,1434.12488751,0.8721289256963008,52.711;104.162;123.362;134.972;169.713;192.573;220.464;261.324;284.935;307.045;346.465;360.145;372.296;385.196;411.806;424.786;440.236;455.687;498.797;523.088;529.538;891.898;911.848;949.709;986.099;1032.300;1050.750;1066.860;1082.151;1095.041;1120.241;1156.602;1200.253;1233.613;1287.224;1319.834;1335.904;1340.014;1368.124;1385.524;1425.715;1434.125
odo,43,10.0,10,25,5,router_22,router_12,4,True,,1351.33446251,0.8739781397927436,28.110;41.971;57.861;93.931;104.422;127.282;133.642;161.543;172.482;192.343;233.983;258.944;276.574;288.044;330.935;378.345;392.275;414.766;427.876;437.856;475.717;835.227;850.517;871.127;914.108;942.599;964.709;1001.069;1030.760;1057.080;1078.441;1083.841;1116.531;1133.791;1159.441;1198.732;1208.492;1229.852;1266.233;1307.184;1325.474;1351.334
odo,43,10.0,10,25,15,router_23,router_12,4,True,,1149.37137501,0.8763077652201057,69.361;81.360;104.011;121.921;141.411;152.722;162.622;180.022;196.672;225.383;253.493;266.984;288.434;296.144;310.544;329.055;360.765;384.076;391.295;436.746;448.436;805.547;814.457;831.107;848.797;870.998;892.508;905.618;912.128;918.279;935.969;955.679;979.080;987.390;1008.300;1037.210;1053.920;1070.630;1092.611;1109.331;1136.481;1149.371
odo,43,10.0,10,25,16,router_23,router_12,4,True,,1360.05461251,0.8733880628464751,18.360;53.451;97.402;142.913;168.653;201.353;239.304;268.674;286.824;297.914;359.485;371.995;380.305;408.206;425.896;434.596;443.006;451.096;471.417;488.507;506.577;885.288;908.688;915.198;927.709;964.599;976.009;995.119;1008.830;1048.730;1058.620;1080.071;1109.531;1123.841;1131.551;1171.452;1200.102;1228.893;1252.593;1287.084;1314.154;1360.055
odo,43,10.0,10,25,17,router_23,router_12,4,True,,1333.81351251,0.8736338971993501,8.610;29.010;47.911;55.621;86.011;109.711;132.802;187.253;233.144;243.344;254.072;264.722;312.263;322.463;354.554;395.645;414.465;428.195;462.686;478.886;508.587;873.197;896.897;918.188;943.758;994.449;1005.399;1017.689;1030.668;1043.179;1060.579;1082.689;1089.579;1135.030;1143.350;1171.321;1211.521;1260.722;1284.033;1311.923;1320.613;1333.814
acp_m6,43,10.0,10,25,6,router_0,router_12,2,True,,788.81047501,0.9488273471390258,5.400;17.400;33.451;52.501;57.151;70.801;77.851;108.902;116.552;124.802;170.853;176.703;194.554;213.604;221.254;233.255;245.105;252.155;255.605;278.255;285.306;542.956;547.006;553.456;563.506;568.756;575.806;576.856;595.307;596.957;598.607;604.457;622.757;628.757;637.007;647.058;666.708;731.359;752.810;770.060;774.560;788.810
acp_m6,43,10.0,10,25,7,router_0,router_12,2,True,,714.10892501,0.9485741398499625,4.650;34.801;40.651;47.701;72.151;76.802;85.052;99.902;104.552;124.802;133.953;136.803;165.603;170.853;195.304;230.255;244.805;253.955;275.405;277.655;283.206;544.606;551.656;555.406;563.356;565.606;587.657;593.507;601.007;608.357;616.007;620.657;631.607;641.058;655.308;674.358;691.609;694.909;697.459;703.609;711.109;714.109
acp_m6,43,10.0,10,25,8,router_0,router_12,2,True,,571.75578751,0.9500795728726268,9.150;19.800;30.301;31.351;35.101;65.551;75.001;81.452;88.202;91.502;94.352;120.002;125.252;128.252;144.603;165.453;169.203;173.253;183.303;187.354;191.704;444.104;445.154;448.454;452.804;458.054;466.304;477.104;478.604;488.354;493.604;500.955;508.305;513.105;518.355;523.905;525.705;532.005;535.005;543.555;545.805;571.756
acp_m6,43,10.0,10,25,21,router_5,router_12,3,True,,759.84803751,0.9106270330904271,26.311;38.011;50.151;52.771;56.661;97.232;104.132;106.832;108.932;113.432;118.742;148.443;154.743;161.633;169.273;176.043;181.743;188.043;226.144;233.784;240.974;545.834;573.585;576.285;581.675;603.045;610.235;617.126;632.446;642.346;645.046;665.146;670.846;679.907;689.207;697.907;701.207;710.507;719.807;736.908;753.408;759.848
acp_m6,43,10.0,10,25,22,router_5,router_12,3,True,,800.51778751,0.910585384301791,11.910;18.810;28.711;41.601;70.171;86.281;95.582;110.282;115.382;129.482;134.422;143.033;153.533;159.143;181.783;187.343;213.444;220.334;232.694;246.334;272.055;575.415;589.805;598.365;601.065;609.755;615.225;619.725;631.416;655.856;661.426;686.236;701.296;706.396;712.006;721.147;729.917;744.017;758.707;762.517;794.828;800.518
acp_m6,43,10.0,10,25,23,router_5,router_12,3,True,,866.52947501,0.9099082192568053,29.911;45.351;57.411;75.111;90.552;124.972;133.072;138.012;157.973;159.913;167.853;176.473;185.533;212.234;220.634;235.024;252.334;272.645;276.545;281.345;289.445;591.005;598.195;613.865;622.565;639.666;652.266;682.567;694.707;703.867;716.767;721.567;731.467;747.368;760.268;779.768;810.369;819.809;829.699;846.639;864.969;866.529
acp_m6,43,10.0,10,25,24,router_6,router_12,2,True,,823.16128751,0.9482901123863252,9.150;22.650;35.101;37.351;45.151;58.801;82.652;93.902;104.552;115.802;144.453;161.103;165.153;175.203;180.453;192.304;197.554;220.804;234.455;238.955;256.205;519.855;531.705;577.156;584.807;587.057;598.907;613.757;616.007;641.658;647.958;655.008;678.858;696.109;719.959;727.459;744.710;751.160;761.210;794.661;797.511;823.161
acp_m6,43,10.0,10,25,25,router_6,router_12,2,True,,572.35546251,0.9481197674724664,7.950;12.750;16.500;17.550;36.301;39.151;48.451;50.701;62.551;78.001;116.552;123.302;133.052;140.102;142.652;159.453;174.753;175.803;177.303;185.853;193.203;444.103;447.103;453.103;458.353;474.104;475.154;488.204;489.704;499.154;504.104;508.154;511.904;515.955;520.455;529.455;534.705;537.705;543.255;548.805;554.805;572.355
acp_m6,43,10.0,10,25,26,router_6,router_12,2,True,,563.35502501,0.9493325108842747,15.450;25.950;30.750;36.301;37.651;44.701;52.501;55.801;59.101;65.101;73.051;81.601;99.152;105.902;112.952;114.002;120.002;138.152;144.902;163.203;167.703;418.603;421.153;429.403;435.403;439.153;442.003;453.253;459.253;467.504;468.254;479.054;483.554;489.554;495.854;499.604;503.354;518.354;521.504;523.304;531.105;563.355
acp_m6,43,10.0,10,25,0,router_7,router_12,3,True,,713.66582501,0.9103186271323904,12.060;35.751;37.620;44.510;64.451;75.091;78.531;85.051;87.151;98.841;133.482;141.422;149.362;156.552;165.612;169.502;177.362;183.052;200.443;204.633;217.073;541.733;549.383;560.184;562.284;578.924;580.864;586.174;607.234;614.044;617.104;633.295;637.485;640.925;644.815;663.255;666.695;673.885;681.075;700.716;702.356;713.666
acp_m6,43,10.0,10,25,1,router_7,router_12,3,True,,681.90493751,0.9117840989813573,32.611;54.211;70.101;75.411;81.551;89.511;92.511;98.211;103.601;110.711;116.111;149.252;152.412;164.772;170.772;176.912;184.852;190.992;198.102;204.243;211.063;520.723;532.573;538.873;553.573;559.873;563.763;571.704;582.344;591.034;603.924;624.314;626.194;629.194;637.504;640.944;643.264;644.904;650.964;666.405;680.345;681.905
acp_m6,43,10.0,10,25,2,router_7,router_12,3,True,,902.05760001,0.9064254220700314,15.510;27.811;41.001;61.691;81.861;85.761;93.861;109.462;115.152;117.542;123.912;128.412;132.612;153.002;197.623;200.313;202.483;209.983;218.083;223.783;240.884;556.544;568.694;622.385;649.075;662.266;685.956;695.396;700.396;739.086;748.396;763.096;774.796;785.737;819.927;824.357;845.047;856.737;864.257;872.197;894.557;902.058
acp_m6,43,10.0,10,25,12,router_10,router_12,4,True,,705.75497501,0.8748459677679028,6.060;17.910;21.800;28.090;35.291;41.581;48.481;68.571;76.661;81.681;90.971;99.062;102.962;106.472;111.122;117.412;125.502;132.402;145.892;149.782;155.692;513.403;527.493;530.183;537.073;545.163;556.663;573.153;592.663;603.753;621.444;628.344;636.744;644.754;664.244;675.945;681.035;684.325;690.015;693.915;702.605;705.755
acp_m6,43,10.0,10,25,13,router_10,router_12,4,True,,851.60712501,0.8708738730468982,9.810;52.101;61.251;70.541;77.431;88.382;93.332;106.232;110.432;116.122;137.112;154.513;159.003;168.153;172.573;190.263;201.353;209.743;216.633;234.924;252.014;612.874;624.574;650.065;653.584;663.475;667.675;688.375;693.325;697.735;710.925;724.885;732.976;759.686;774.066;780.966;790.866;810.236;812.336;834.527;840.217;851.607
acp_m6,43,10.0,10,25,14,router_10,router_12,4,True,,926.24887501,0.8716650334826682,16.560;25.250;40.401;59.511;69.621;76.211;91.662;98.252;121.342;130.032;135.942;138.332;150.033;179.123;181.523;188.413;199.504;205.194;228.284;234.874;260.365;623.775;635.175;652.485;696.796;719.897;725.466;740.376;763.686;766.977;783.467;818.778;826.488;834.457;846.607;856.808;868.718;879.808;905.519;907.229;920.939;926.249
acp_m6,43,10.0,10,25,27,router_15,router_12,2,True,,553.75500001,0.9490954738393075,10.650;12.450;16.200;25.500;28.050;35.101;37.651;45.901;58.951;63.451;77.251;92.401;103.952;105.302;113.852;114.902;126.452;132.002;151.053;169.353;193.653;444.553;458.353;467.654;471.704;475.754;481.304;484.604;487.454;492.104;494.654;495.404;503.654;508.454;509.204;512.054;514.604;521.654;534.405;536.955;538.005;553.755
acp_m6,43,10.0,10,25,28,router_15,router_12,2,True,,533.50477501,0.9494448033732955,5.400;18.900;23.700;30.750;37.501;41.851;47.101;52.951;60.601;66.451;69.451;88.802;98.852;102.002;109.052;112.202;118.202;127.052;132.302;134.852;138.152;389.052;400.603;410.353;412.153;420.403;423.703;424.753;436.003;439.753;443.803;448.603;454.153;454.903;459.554;462.104;466.454;491.204;499.004;507.554;510.704;533.505
acp_m6,43,10.0,10,25,29,router_15,router_12,2,True,,721.15867501,0.9500514579315363,8.550;16.800;20.850;26.700;30.451;48.751;49.501;52.951;67.501;86.852;91.502;107.552;129.602;136.053;150.903;156.153;165.153;169.803;172.053;178.353;180.603;434.803;444.854;453.704;455.954;464.804;487.454;489.104;512.955;520.755;531.555;543.105;560.356;566.656;574.906;588.706;619.757;648.557;665.808;674.058;718.309;721.159
